"year","party","contest","ccd","sbd","candidate_issue","totalvotes","election"
"2015","DEM","Mayoral","8",4,"Alvin Brown",245,"2015 Mayoral Election"
"2015","DEM","Mayoral","8",4,"Alvin Brown",596,"2015 Mayoral Election"
"2015","DEM","Mayoral","8",4,"Alvin Brown",196,"2015 Mayoral Election"
"2015","DEM","Mayoral","8",4,"Alvin Brown",878,"2015 Mayoral Election"
"2015","DEM","Mayoral","8",4,"Alvin Brown",428,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",591,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",987,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",459,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",1060,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",428,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",211,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",234,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",516,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",432,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",702,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",859,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",399,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",349,"2015 Mayoral Election"
"2015","DEM","Mayoral","9",5,"Alvin Brown",620,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",1346,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",1411,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",763,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",1255,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",1684,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",256,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",184,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",790,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",538,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",364,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",147,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",625,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",203,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",727,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",516,"2015 Mayoral Election"
"2015","DEM","Mayoral","10",5,"Alvin Brown",321,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",149,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",61,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",355,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",367,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",311,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",721,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",191,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",400,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",223,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",332,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",223,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",298,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",339,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",276,"2015 Mayoral Election"
"2015","DEM","Mayoral","11",6,"Alvin Brown",356,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",329,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",360,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",100,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",158,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",657,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",643,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",139,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",534,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",358,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",336,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",488,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",952,"2015 Mayoral Election"
"2015","DEM","Mayoral","12",6,"Alvin Brown",646,"2015 Mayoral Election"
"2015","DEM","Mayoral","13",7,"Alvin Brown",379,"2015 Mayoral Election"
"2015","DEM","Mayoral","13",7,"Alvin Brown",279,"2015 Mayoral Election"
"2015","DEM","Mayoral","13",7,"Alvin Brown",236,"2015 Mayoral Election"
